ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;NUM_ALUMNOS
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;22
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;2;INGLÉS;8;159
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;5
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;3;49
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;1;FRANCÉS;2;11
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;1;INGLÉS;7;144
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;1;ITALIANO;1;6
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;31
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;6
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;5
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;2;INGLÉS;6;128
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B2;NIVEL INTERMEDIO;2;ITALIANO;1;11
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;C1;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;22
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;C1;NIVEL AVANZADO;1;INGLÉS;4;73
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;C1;NIVEL AVANZADO;1;VALENCIANO;2;50
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;C1;NIVEL AVANZADO;2;INGLÉS;3;50
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;C2;NIVEL AVANZADO;1;INGLÉS;1;24
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;C2;NIVEL AVANZADO;1;VALENCIANO;2;30
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;C2;NIVEL AVANZADO;2;INGLÉS;1;12
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;C2;NIVEL AVANZADO;2;VALENCIANO;2;19
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;1;6
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ESPAÑOL COMO LENGUA EXTRANJERA;3;31
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;1;7
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;7;57
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;1;7
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;1;6
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ALEMÁN;1;7
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ESPAÑOL COMO LENGUA EXTRANJERA;1;18
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;A2;NIVEL BÁSICO;1;ALEMÁN;3;45
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;A2;NIVEL BÁSICO;1;FRANCÉS;3;41
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;A2;NIVEL BÁSICO;1;INGLÉS;2;60
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;A2;NIVEL BÁSICO;2;ALEMÁN;2;14
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;A2;NIVEL BÁSICO;2;FRANCÉS;4;36
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;A2;NIVEL BÁSICO;2;INGLÉS;2;69
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;7
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;17
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B1;NIVEL INTERMEDIO;1;INGLÉS;6;138
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;7
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;10
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B1;NIVEL INTERMEDIO;2;INGLÉS;5;85
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;5
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;11
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B2;NIVEL INTERMEDIO;1;INGLÉS;6;90
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B2;NIVEL INTERMEDIO;1;VALENCIANO;2;50
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;9
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;7
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;B2;NIVEL INTERMEDIO;2;INGLÉS;5;100
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;C1;NIVEL AVANZADO;1;FRANCÉS;1;15
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;C1;NIVEL AVANZADO;1;INGLÉS;4;76
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;C1;NIVEL AVANZADO;1;VALENCIANO;1;13
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;C1;NIVEL AVANZADO;2;INGLÉS;2;34
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;C2;NIVEL AVANZADO;2;VALENCIANO;1;19
2021;03017825;03;ALICANTE/ALACANT;03009;ALCOI/ALCOY;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;1;9
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;A2;NIVEL BÁSICO;1;ALEMÁN;2;38
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;52
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;A2;NIVEL BÁSICO;1;FRANCÉS;2;45
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;A2;NIVEL BÁSICO;1;INGLÉS;4;91
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;A2;NIVEL BÁSICO;2;ALEMÁN;2;13
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;2;34
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;A2;NIVEL BÁSICO;2;FRANCÉS;3;32
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;A2;NIVEL BÁSICO;2;INGLÉS;4;65
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;20
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;35
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;35
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B1;NIVEL INTERMEDIO;1;INGLÉS;5;122
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;13
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;16
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;7
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B1;NIVEL INTERMEDIO;2;INGLÉS;4;86
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;5
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;18
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;6
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B2;NIVEL INTERMEDIO;1;INGLÉS;4;78
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B2;NIVEL INTERMEDIO;2;ALEMÁN;2;9
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;8
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;B2;NIVEL INTERMEDIO;2;INGLÉS;4;69
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;C1;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;11
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;C1;NIVEL AVANZADO;1;INGLÉS;3;63
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;C1;NIVEL AVANZADO;1;VALENCIANO;1;28
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;C1;NIVEL AVANZADO;2;INGLÉS;2;29
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;C2;NIVEL AVANZADO;1;VALENCIANO;1;20
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;C2;NIVEL AVANZADO;2;VALENCIANO;1;6
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ESPAÑOL COMO LENGUA EXTRANJERA;1;13
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;3;22
2021;03018283;03;ALICANTE/ALACANT;03063;DÉNIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;1;13
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;1;ALEMÁN;3;41
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;1;FRANCÉS;4;62
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;1;INGLÉS;7;158
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;1;ITALIANO;2;45
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;1;VALENCIANO;1;30
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;2;ALEMÁN;2;18
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;2;FRANCÉS;3;23
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;2;INGLÉS;6;105
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;A2;NIVEL BÁSICO;2;ITALIANO;1;9
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;4
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;23
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B1;NIVEL INTERMEDIO;1;INGLÉS;10;252
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B1;NIVEL INTERMEDIO;1;ITALIANO;1;11
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;23
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;3
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;13
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B1;NIVEL INTERMEDIO;2;INGLÉS;9;154
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;8
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;18
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;1;INGLÉS;9;181
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;1;ITALIANO;1;6
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;1;VALENCIANO;4;96
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;5
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;10
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;2;INGLÉS;8;166
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;B2;NIVEL INTERMEDIO;2;ITALIANO;1;13
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C1;NIVEL AVANZADO;1;INGLÉS;7;118
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C1;NIVEL AVANZADO;1;ITALIANO;1;4
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C1;NIVEL AVANZADO;1;VALENCIANO;4;93
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C1;NIVEL AVANZADO;2;INGLÉS;7;99
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C2;NIVEL AVANZADO;1;INGLÉS;2;26
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C2;NIVEL AVANZADO;1;ITALIANO;1;3
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C2;NIVEL AVANZADO;1;VALENCIANO;1;27
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C2;NIVEL AVANZADO;2;INGLÉS;1;19
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C2;NIVEL AVANZADO;2;ITALIANO;1;6
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;C2;NIVEL AVANZADO;2;VALENCIANO;1;8
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;1;5
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;3;31
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;1;4
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;1;1
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ALEMÁN;1;2
2021;03018295;03;ALICANTE/ALACANT;03066;ELDA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;3;48
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;A2;NIVEL BÁSICO;1;ALEMÁN;2;47
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;A2;NIVEL BÁSICO;1;FRANCÉS;3;43
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;A2;NIVEL BÁSICO;1;INGLÉS;5;72
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;A2;NIVEL BÁSICO;1;VALENCIANO;1;36
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;A2;NIVEL BÁSICO;2;ALEMÁN;1;7
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;A2;NIVEL BÁSICO;2;FRANCÉS;1;12
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;A2;NIVEL BÁSICO;2;INGLÉS;5;89
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B1;NIVEL INTERMEDIO;1;ALEMÁN;2;16
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;17
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B1;NIVEL INTERMEDIO;1;INGLÉS;7;129
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;26
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;7
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;14
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B1;NIVEL INTERMEDIO;2;INGLÉS;5;91
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;7
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;11
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B2;NIVEL INTERMEDIO;1;INGLÉS;6;111
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B2;NIVEL INTERMEDIO;1;VALENCIANO;2;52
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;3
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;5
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;B2;NIVEL INTERMEDIO;2;INGLÉS;4;98
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;C1;NIVEL AVANZADO;1;FRANCÉS;1;10
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;C1;NIVEL AVANZADO;1;INGLÉS;2;38
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;C1;NIVEL AVANZADO;1;VALENCIANO;2;35
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;C1;NIVEL AVANZADO;2;FRANCÉS;1;7
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;C1;NIVEL AVANZADO;2;INGLÉS;2;28
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;C2;NIVEL AVANZADO;1;INGLÉS;1;15
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;C2;NIVEL AVANZADO;1;VALENCIANO;1;21
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;2;11
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;FRANCÉS;1;3
2021;03018301;03;ALICANTE/ALACANT;03099;ORIHUELA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;2;28
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;A2;NIVEL BÁSICO;1;ALEMÁN;2;44
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;A2;NIVEL BÁSICO;1;FRANCÉS;2;42
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;A2;NIVEL BÁSICO;1;INGLÉS;6;82
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;A2;NIVEL BÁSICO;1;VALENCIANO;1;18
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;A2;NIVEL BÁSICO;2;ALEMÁN;1;23
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;A2;NIVEL BÁSICO;2;FRANCÉS;1;20
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;A2;NIVEL BÁSICO;2;INGLÉS;5;107
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;13
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;22
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B1;NIVEL INTERMEDIO;1;INGLÉS;8;174
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;8
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;10
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;13
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B1;NIVEL INTERMEDIO;2;INGLÉS;6;132
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;15
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B2;NIVEL INTERMEDIO;1;INGLÉS;5;142
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;30
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;10
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;B2;NIVEL INTERMEDIO;2;INGLÉS;6;117
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;C1;NIVEL AVANZADO;1;INGLÉS;5;106
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;C1;NIVEL AVANZADO;1;VALENCIANO;1;27
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;C1;NIVEL AVANZADO;2;INGLÉS;4;80
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;C2;NIVEL AVANZADO;1;INGLÉS;1;23
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;C2;NIVEL AVANZADO;1;VALENCIANO;1;22
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;C2;NIVEL AVANZADO;2;VALENCIANO;1;20
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;1;9
2021;03018313;03;ALICANTE/ALACANT;03122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;1;3
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;ALEMÁN;6;92
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;CHINO;3;25
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;3;106
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;EUSKERA;1;8
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;FRANCÉS;8;116
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;INGLÉS;13;194
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;ITALIANO;3;98
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;PORTUGUÉS;2;10
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;RUMANO;1;2
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;RUSO;3;21
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;1;36
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;VALENCIANO;2;57
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;1;ÁRABE;2;26
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;2;ALEMÁN;4;34
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;2;CHINO;2;18
2021;12004311;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;2;51
